,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
733,7564-GHCVB,0,0,1,1,1.0,1,2,1,2,0,0,0,0,0,2,0,0,0.6049751243781094,0.6591160858527579,0
734,1173-NOEYG,0,0,1,0,0.375,1,2,1,0,0,2,0,0,2,0,0,0,0.7154228855721393,0.2774751903992615,0
735,7595-EHCDL,1,0,1,1,0.4444444444444444,0,1,0,0,0,2,0,2,2,0,0,1,0.3218905472636816,0.18862797138241405,0
736,6647-ZEDXT,0,0,0,0,0.41666666666666663,1,2,1,0,2,2,2,2,2,1,0,1,0.9174129353233832,0.38175051927071313,0
737,2521-NPUZR,1,0,1,0,0.9722222222222222,1,0,1,2,2,2,2,0,2,2,0,1,0.8233830845771145,0.8154511885529656,0
738,1307-TVUFB,1,1,0,0,0.5833333333333333,1,2,1,0,2,0,0,0,0,0,1,0,0.607960199004975,0.3837179783060235,0
739,7503-MIOGA,0,1,1,0,1.0,1,2,0,2,2,2,2,2,2,2,1,0,0.7124378109452736,0.7706612047080545,0
740,4381-MHQDC,0,0,0,0,0.6527777777777778,1,2,0,2,0,2,2,0,0,2,1,3,0.46517412935323377,0.3301523194091853,0
741,6923-JHPMP,0,0,0,0,0.027777777777777776,1,0,1,2,0,2,0,0,0,0,1,2,0.618905472636816,0.013651050080775443,0
742,5138-WVKYJ,1,0,0,0,0.1388888888888889,1,2,1,2,0,0,0,2,2,0,0,2,0.7990049751243781,0.11421070851603969,1
743,4018-PPNDW,0,0,1,1,0.8472222222222222,1,2,2,1,1,1,1,1,1,2,1,3,0.05820895522388059,0.17687514424186476,0
744,1635-FJFCC,0,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0,1,1,0.2567164179104477,0.021157396722824833,0
745,2499-AJYUA,0,1,1,0,1.0,1,2,1,0,2,2,2,2,2,2,1,1,0.9208955223880596,0.9073909531502423,0
746,6919-ELBGL,1,1,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,0,0.9621890547263682,0.9436418186014308,0
747,3966-HRMZA,0,1,0,0,0.041666666666666664,1,0,1,0,0,2,0,0,0,0,0,3,0.5651741293532337,0.02124394184168013,0
748,6425-JWTDV,1,0,1,0,0.6666666666666666,1,0,2,1,1,1,1,1,1,2,0,3,0.009950248756218888,0.09650357719824602,0
749,8405-IGQFX,0,0,0,0,0.875,1,0,1,0,0,2,2,2,0,1,1,1,0.7144278606965173,0.6690745441957073,0
750,8224-IVVPA,0,0,0,0,0.375,1,0,0,2,2,0,0,0,0,0,1,3,0.38258706467661696,0.18857027463651052,0
751,9477-LGWQI,1,0,1,1,0.9722222222222222,1,0,0,2,2,2,0,2,2,2,1,1,0.6159203980099502,0.6440514654973459,0
752,1410-RSCMR,1,0,1,1,0.09722222222222221,1,0,0,2,0,2,2,0,2,0,1,1,0.5283582089552238,0.05734479575351951,0
753,3115-CZMZD,1,0,0,1,0.0,1,0,2,1,1,1,1,1,1,2,0,3,0.019900497512437804,0.2613086130673743,0
754,0139-IVFJG,0,0,1,0,0.027777777777777776,1,0,1,2,2,0,0,2,0,0,0,2,0.717412935323383,0.019813062543272558,0
755,6683-VLCTZ,1,1,0,0,0.2777777777777778,1,2,1,0,0,2,0,2,2,0,1,2,0.7990049751243781,0.21047772905608125,1
756,5730-DBDSI,1,0,0,0,0.9166666666666666,1,0,2,1,1,1,1,1,1,2,0,0,0.014427860696517386,0.14251096238172167,0
757,0030-FNXPP,0,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,0,3,0.015920398009950265,0.004431110085391184,0
758,2189-WWOEW,0,0,0,1,0.20833333333333331,1,0,1,0,2,0,0,0,2,0,1,0,0.673134328358209,0.1443284098776829,1
759,5684-FJVYR,0,0,1,1,1.0,1,2,1,2,2,0,2,0,0,2,1,0,0.717412935323383,0.7552042464804984,0
760,4013-GUXND,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.025373134328358193,0.00023078698361412393,0
761,1894-IGFSG,0,0,0,0,0.3055555555555555,1,0,1,0,0,0,0,2,2,0,0,2,0.7064676616915423,0.21798407569813064,1
762,7379-POKDZ,1,0,1,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.02193053311793215,1
763,1266-NZYUI,0,0,1,1,1.0,1,2,0,2,0,2,2,0,0,2,0,0,0.4835820895522387,0.5469651511654743,0
764,7969-FFOWG,1,0,1,1,0.9027777777777777,1,0,2,1,1,1,1,1,1,2,0,3,0.01641791044776117,0.14698822986383567,0
765,4718-DHSMV,0,0,0,0,0.15277777777777776,0,1,0,0,0,0,0,2,0,0,1,3,0.17462686567164176,0.03973574890376183,0
766,5175-WLYXL,1,0,0,0,0.3055555555555555,1,2,1,0,2,0,0,0,0,0,1,3,0.6029850746268656,0.18248903761827834,0
767,7817-OMJNA,1,0,0,0,0.19444444444444442,1,0,2,1,1,1,1,1,1,1,0,0,0.021393034825870627,0.02964458804523425,0
768,8728-SKJLR,1,0,0,0,0.5694444444444444,1,0,1,0,0,0,2,0,0,0,1,2,0.5572139303482587,0.3542926378952227,0
769,3137-NYQQI,1,0,1,0,0.2361111111111111,1,0,0,2,2,0,0,0,2,1,0,3,0.46318407960199004,0.1334871913224094,0
770,7706-DZNKK,1,0,0,0,0.15277777777777776,1,0,2,1,1,1,1,1,1,0,1,1,0.021890547263681587,0.025213477959843068,0
771,0236-HFWSV,1,0,0,0,0.20833333333333331,1,2,1,0,0,0,0,2,2,0,1,2,0.7472636815920397,0.1645338102930995,1
772,3900-AQPHZ,0,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.01641791044776117,0.00012693284098776788,1
773,5842-POCOP,0,0,1,0,0.06944444444444445,1,0,1,2,0,2,0,0,2,0,1,3,0.7029850746268657,0.05023655665820448,1
774,2037-XJFUP,1,0,1,0,0.4583333333333333,1,0,1,0,0,2,0,2,2,1,1,2,0.771641791044776,0.348251788599123,1
775,8823-RLPWL,0,0,1,0,1.0,1,2,1,2,2,2,0,2,2,2,1,1,0.9194029850746269,0.9285541195476575,0
776,9505-SQFSW,0,0,1,1,0.041666666666666664,0,1,0,0,2,0,0,0,2,0,0,3,0.2194029850746268,0.008504500346180475,0
777,7314-OXENN,1,0,0,0,0.027777777777777776,1,2,1,0,2,0,0,0,0,0,1,2,0.6343283582089552,0.019138010616201247,1
778,3758-CKOQL,0,0,1,0,0.8194444444444444,1,2,1,2,2,2,2,0,2,1,1,1,0.8830845771144279,0.7077659819986153,0
779,0322-CHQRU,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.26965174129353237,0.008158319870759288,1
780,5676-CFLYY,1,0,1,1,0.986111111111111,1,0,0,0,2,0,2,2,2,2,1,1,0.5482587064676616,0.5926263558735287,0
781,7521-AFHAB,0,0,1,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0,0,3,0.2641791044776119,0.02326909762289407,0
782,0285-INHLN,1,0,1,1,0.375,1,0,0,2,2,0,0,0,0,0,1,1,0.36318407960199006,0.1721093930302331,0
783,4678-DVQEO,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,2,0,0,0,1,2,0.33781094527363187,0.003854142626355874,1
784,5125-CNDSP,1,0,0,1,0.875,0,1,0,2,2,0,2,0,0,1,1,0,0.22238805970149256,0.29657858296792056,0
785,0691-IFBQW,0,1,0,0,0.6388888888888888,1,2,1,2,2,2,0,2,2,1,1,2,0.9129353233830845,0.5603507962150935,1
786,4992-LTJNE,1,0,1,1,1.0,1,2,0,2,0,0,0,0,0,2,0,0,0.3686567164179104,0.45751211631663974,0
787,2202-OUTMO,0,0,1,0,0.4722222222222222,1,2,0,2,0,0,2,0,0,0,1,0,0.4238805970149254,0.22903300253865683,0
788,0810-BDHAW,0,0,1,1,0.3333333333333333,1,2,0,2,2,0,0,2,2,1,0,2,0.5985074626865672,0.20927763674128783,0
789,0229-LFJAF,1,0,0,0,1.0,1,2,0,2,2,2,2,0,0,2,0,0,0.5114427860696518,0.5642107085160397,0
790,7131-ZQZNK,0,0,1,1,0.8333333333333333,0,1,0,2,0,2,2,2,2,2,0,1,0.41393034825870645,0.41211631663974146,0
791,3442-ZHHCC,1,0,0,0,0.9444444444444444,1,2,0,2,2,2,0,0,2,1,1,1,0.5835820895522389,0.5774521117009,0
792,5726-CVNYA,0,0,1,1,0.1111111111111111,1,0,2,1,1,1,1,1,1,2,1,3,0.015920398009950265,0.014747288252942532,0
793,9871-ELEYA,0,0,0,1,0.4722222222222222,1,0,0,2,0,2,2,2,0,2,0,1,0.49154228855721394,0.26777059773828754,0
794,4257-GAESD,0,0,0,0,0.08333333333333333,0,1,0,0,0,0,0,2,2,0,0,1,0.26616915422885573,0.03229863835679668,0
795,5173-WXOQV,1,0,1,0,0.027777777777777776,1,0,0,0,2,0,2,0,2,0,1,3,0.45721393034825875,0.0144068774521117,0
796,2040-OBMLJ,1,0,0,0,0.4305555555555555,1,2,1,0,0,0,2,0,0,1,0,1,0.6313432835820896,0.29192822524809603,0
797,6286-ZHAOK,0,0,1,1,0.2777777777777778,1,2,2,1,1,1,1,1,1,0,1,0,0.072636815920398,0.056381260096930536,0
798,3807-XHCJH,0,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,2,0.01741293532338306,0.00013847219016847444,0
799,3009-JWMPU,1,0,0,0,0.861111111111111,1,2,1,0,0,2,0,2,2,1,1,2,0.7810945273631841,0.7046618970690053,1
800,5671-RQRLP,0,1,1,0,0.9722222222222222,1,2,1,0,0,0,0,0,0,2,1,1,0.5711442786069653,0.6222709439187629,0
801,1450-GALXR,0,0,0,0,0.1388888888888889,1,2,1,0,0,0,2,2,2,0,1,2,0.7985074626865671,0.11994576505885068,1
802,8859-AXJZP,1,0,1,1,0.5416666666666666,1,2,2,1,1,1,1,1,1,2,1,3,0.05522388059701491,0.10212324024924994,0
803,3174-AKMAS,0,0,1,0,0.6388888888888888,1,0,0,0,2,0,2,2,0,2,1,1,0.45721393034825875,0.34510731594738053,0
804,3138-BKYAV,1,0,0,0,0.08333333333333333,1,0,1,0,2,0,0,2,0,0,1,2,0.6676616915422885,0.054309946918993775,1
805,9926-PJHDQ,0,0,1,1,1.0,1,2,0,0,0,2,0,2,2,2,1,0,0.5825870646766169,0.6288541426263559,0
806,7382-DFJTU,1,0,0,0,0.25,1,0,0,0,0,2,2,0,0,0,0,1,0.36766169154228856,0.11992845603507962,0
807,2798-NYLMZ,1,0,1,0,0.986111111111111,1,2,1,2,0,2,2,2,2,2,1,1,0.8985074626865671,0.876667435956612,0
808,4289-DTDKW,1,0,1,0,0.5555555555555556,1,2,1,0,2,0,0,2,2,0,1,2,0.8263681592039801,0.4724555735056543,1
809,1820-TQVEV,1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5104477611940298,0.0058562197092084005,1
810,2239-JALAW,1,0,0,0,0.8055555555555555,1,2,1,0,2,2,0,2,2,1,1,0,0.845771144278607,0.6922282483267943,1
811,4853-RULSV,1,0,0,0,0.9722222222222222,1,2,1,2,0,0,2,2,2,2,1,1,0.8532338308457711,0.8344507269789984,1
812,8098-TDCBU,0,0,1,0,0.5833333333333333,1,2,2,1,1,1,1,1,1,2,0,2,0.06965174129353235,0.12570966997461344,0
813,3551-GAEGL,1,0,1,1,0.4722222222222222,0,1,0,2,0,0,0,0,0,1,0,0,0.12089552238805967,0.10614470343872606,0
814,4785-NKHCX,1,1,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,0,0.01791044776119402,0.008694899607662128,0
815,3196-NVXLZ,0,0,0,0,0.3472222222222222,1,2,1,0,0,0,0,2,0,0,1,3,0.6601990049751243,0.23877798292176325,0
816,6275-YDUVO,0,0,0,0,0.027777777777777776,1,0,1,0,0,2,0,0,2,0,1,3,0.6761194029850747,0.018451419339949225,1
817,0036-IHMOT,0,0,1,1,0.7638888888888888,1,0,1,0,2,2,2,2,2,1,1,0,0.8502487562189055,0.6505827371336257,0
818,0115-TFERT,1,0,1,0,0.29166666666666663,1,2,1,0,2,2,2,2,2,0,1,2,0.9248756218905473,0.26520886222017076,1
819,4178-EGMON,1,0,1,0,0.9722222222222222,1,2,1,2,2,0,2,0,0,2,1,1,0.6940298507462687,0.688627971382414,0
820,4220-TINQT,0,0,1,0,0.8472222222222222,1,2,1,0,0,2,2,2,2,0,1,2,0.8766169154228854,0.7768924532656358,0
821,5318-YKDPV,1,0,1,1,0.5972222222222222,1,0,0,2,0,2,2,2,2,2,1,1,0.6059701492537314,0.4093930302330948,0
822,7975-TZMLR,1,0,0,0,0.6527777777777778,1,2,1,0,2,2,0,2,2,1,1,2,0.8442786069651741,0.5620240018462959,0
823,0295-QVKPB,1,0,0,0,0.06944444444444445,1,0,0,0,0,2,2,2,0,0,1,1,0.454726368159204,0.034537272097853684,0
824,4335-BSMJS,0,0,0,0,0.861111111111111,1,2,2,1,1,1,1,1,1,2,1,1,0.07512437810945272,0.178300253865682,0
825,2311-QYMUQ,0,0,1,1,0.2222222222222222,1,0,1,0,2,2,0,2,0,0,1,1,0.708457711442786,0.16287214401107777,1
826,3643-AHCFP,1,1,1,0,0.09722222222222221,1,2,1,0,0,0,0,2,2,0,1,0,0.7696517412935323,0.07218439879990769,1
827,9146-JRIOX,0,0,1,1,0.19444444444444442,1,2,2,1,1,1,1,1,1,0,0,3,0.072636815920398,0.04080890837756751,0
828,3104-OWCGK,1,0,1,1,0.8333333333333333,1,0,1,0,2,2,0,2,0,1,0,2,0.7233830845771144,0.6271174705746595,1
829,5337-IIWKZ,1,0,1,1,0.4722222222222222,0,1,0,0,0,2,2,2,0,0,1,2,0.2646766169154229,0.164297253634895,0
830,9101-BWFSS,0,0,1,0,0.6944444444444444,1,2,1,2,2,0,2,2,2,1,0,2,0.8985074626865671,0.6452688668359104,1
831,9650-VBUOG,1,0,1,1,0.5277777777777778,1,2,2,1,1,1,1,1,1,2,0,1,0.06766169154228854,0.10906415878144474,0
832,3487-EARAT,0,0,1,1,0.9722222222222222,1,0,0,2,2,2,2,0,2,1,0,1,0.5557213930348258,0.6004500346180476,0
833,2672-TGEFF,0,0,1,1,0.5138888888888888,1,2,1,0,2,0,0,2,0,0,1,2,0.7019900497512437,0.3833083314101085,0
834,9231-ZJYAM,0,1,0,0,0.05555555555555555,1,0,1,0,0,0,0,2,0,0,1,2,0.6029850746268656,0.03161781675513502,1
835,4250-WAROZ,1,1,1,1,0.8333333333333333,1,2,1,2,2,0,0,0,2,0,1,2,0.7462686567164178,0.6641760904684976,0
836,8184-WMOFI,1,0,1,1,0.861111111111111,1,0,0,2,0,2,2,0,2,1,0,1,0.5288557213930348,0.5156358181398569,0
837,6982-SSHFK,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2601990049751243,0.0029540733902607887,1
838,6092-QZVPP,1,0,0,0,0.5,1,0,0,2,0,2,2,2,2,0,1,1,0.6064676616915423,0.3272732517885991,0
839,4625-LAMOB,1,0,0,0,0.611111111111111,1,0,2,1,1,1,1,1,1,2,0,1,0.021393034825870627,0.1023251788599123,0
840,0727-BMPLR,0,1,0,0,0.7638888888888888,1,2,1,0,0,2,0,2,2,1,1,2,0.8134328358208955,0.6335679667666744,1
841,0392-BZIUW,0,0,1,0,1.0,1,2,1,2,0,2,0,2,2,2,1,1,0.86318407960199,0.8736441264712671,0
842,1038-ZAGBI,0,0,1,1,0.16666666666666666,1,0,2,1,1,1,1,1,1,1,0,0,0.015422885572139305,0.024324948072928686,1
843,6549-NNDYT,0,0,0,0,0.18055555555555555,0,1,0,2,0,0,0,0,0,0,1,0,0.12537313432835823,0.0433071774751904,0
844,3027-ZTDHO,1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,2,0,1,2,0.7129353233830846,0.008204477267482115,1
845,0422-OHQHQ,0,0,1,1,0.20833333333333331,1,0,2,1,1,1,1,1,1,1,0,3,0.02288557213930348,0.03198130625432726,0
846,6916-HIJSE,0,0,0,0,0.9027777777777777,1,0,0,2,2,2,2,2,2,2,1,0,0.6626865671641791,0.6277867528271406,0
847,2316-ESMLS,0,0,1,1,0.16666666666666666,0,1,0,2,0,0,2,0,0,1,0,1,0.14825870646766165,0.049151857835218096,0
848,9778-OGKQZ,1,0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,1,1,0.7338308457711442,0.7804465728132933,0
849,7408-OFWXJ,0,0,1,1,1.0,1,2,0,2,2,2,2,2,2,2,0,1,0.7119402985074627,0.7490941610893146,0
850,6007-TCTST,0,0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,0,0.9706467661691541,0.975963535656589,0
851,2252-NKNSI,1,0,0,1,0.7222222222222222,1,2,0,2,2,0,2,2,2,2,1,3,0.6656716417910448,0.5126990537733672,0
852,8713-IGZSO,1,0,0,0,0.027777777777777776,1,2,2,1,1,1,1,1,1,0,0,3,0.06567164179104479,0.004984998846065082,0
853,7905-TVXTA,0,0,0,0,0.06944444444444445,1,0,0,2,0,0,2,2,0,0,1,2,0.45870646766169143,0.03852411723978768,0
854,7695-PKLCZ,0,0,0,0,0.9444444444444444,1,0,2,1,1,1,1,1,1,2,0,1,0.02238805970149252,0.16225478882991,0
855,2382-BCKQJ,0,0,0,1,0.861111111111111,1,2,1,0,0,2,0,2,2,1,1,2,0.8149253731343283,0.7379240710823909,1
856,8374-UULRV,1,0,0,0,1.0,1,2,0,2,2,0,2,2,2,2,0,1,0.6746268656716418,0.7259231479344564,0
857,2207-NHRJK,1,0,0,0,0.013888888888888888,1,0,0,0,2,0,0,0,0,0,0,2,0.32388059701492533,0.0036925917378259863,1
858,3224-DFQNQ,0,0,1,0,0.9166666666666666,1,2,1,2,2,0,2,0,0,1,0,2,0.7039800995024875,0.6784906531271637,0
859,5275-PMFUT,1,0,1,1,1.0,0,1,0,2,2,2,2,2,2,2,1,1,0.46318407960199004,0.5424590353104085,0
860,4795-UXVCJ,1,0,0,0,0.3611111111111111,1,0,2,1,1,1,1,1,1,1,0,1,0.015422885572139305,0.05060004615739673,0
861,9777-IQHWP,1,0,1,1,0.8888888888888888,1,2,1,2,0,2,0,0,2,2,0,0,0.7477611940298508,0.6696861297022848,0
862,0947-MUGVO,1,1,1,0,0.2777777777777778,1,0,1,0,2,0,0,0,0,0,1,2,0.5512437810945274,0.1667089776136626,1
863,9944-HKVVB,0,0,0,0,0.041666666666666664,1,0,1,0,2,0,0,2,2,0,1,2,0.7646766169154228,0.03330256173551812,1
864,4124-MMETB,1,0,0,0,0.3055555555555555,1,2,1,0,0,0,0,2,2,0,1,1,0.7601990049751244,0.24068197553657977,1
865,3671-SHRSP,1,0,1,0,0.05555555555555555,1,0,1,0,0,2,2,0,0,0,1,3,0.6203980099502486,0.034658435264251095,1
866,0979-MOZQI,1,0,1,0,0.861111111111111,0,1,0,0,0,0,2,2,0,2,1,0,0.2064676616915423,0.2675571197784445,0
867,2732-ISEZX,0,0,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,1,3,0.02238805970149252,0.009866143549503808,0
868,3313-QKNKB,1,0,1,0,0.8194444444444444,1,2,1,0,0,0,0,0,2,1,0,2,0.6696517412935323,0.5845661204708054,1
869,0323-XWWTN,1,0,0,1,0.041666666666666664,1,2,2,1,1,1,1,1,1,2,1,3,0.08109452736318407,0.01182206323563351,0
870,1937-OTUKY,0,0,1,0,1.0,1,2,1,2,0,2,2,2,0,2,1,0,0.7955223880597015,0.807419801523194,0
871,1573-LGXBA,1,0,1,1,0.7916666666666666,1,0,1,0,2,2,0,2,2,1,1,1,0.7890547263681591,0.6438033694899608,0
872,1764-VUUMT,1,0,0,1,0.9166666666666666,1,0,2,1,1,1,1,1,1,2,0,1,0.01691542288557213,0.14427648280636973,0
873,5073-WXOYN,0,0,0,0,0.8333333333333333,0,1,0,0,2,0,0,2,2,0,1,2,0.32388059701492533,0.34717285945072696,1
874,4713-ZBURT,1,0,0,1,0.625,1,2,1,0,0,2,0,2,2,2,0,0,0.8104477611940298,0.5326044311100855,0
875,3050-GBUSH,0,0,0,0,0.041666666666666664,0,1,0,0,0,0,0,2,0,0,1,1,0.16467661691542285,0.010979690745441958,0
876,0207-MDKNV,0,0,0,0,0.20833333333333331,1,0,1,2,0,2,2,2,2,0,0,2,0.8641791044776118,0.18046965151165476,1
877,7876-AEHIG,0,0,0,1,0.7083333333333333,0,1,0,2,0,2,2,2,2,1,0,0,0.41691542288557215,0.35289637664435725,0
878,7945-HLKEA,0,0,0,0,0.8333333333333333,1,2,0,2,0,2,2,0,0,1,0,2,0.4626865671641791,0.4639626125086545,0
879,9342-VNIMQ,1,0,0,0,0.4583333333333333,1,2,0,0,2,0,0,0,0,0,1,0,0.3621890547263681,0.18998384491114703,0
880,9851-KIELU,1,0,0,0,0.1388888888888889,1,0,1,2,2,2,2,2,2,0,1,2,0.9139303482587063,0.1182206323563351,1
881,3523-BRGUW,1,1,0,0,0.3611111111111111,1,0,2,1,1,1,1,1,1,1,0,1,0.010447761194029848,0.05601200092314794,0
882,3908-BLSYF,0,0,0,0,0.08333333333333333,1,0,1,0,0,2,0,0,2,0,0,2,0.6532338308457711,0.055244634202630975,1
883,3199-NPKCN,0,0,1,0,0.9305555555555555,1,2,1,2,0,2,2,2,2,1,1,2,0.9253731343283581,0.8646261250865451,0
884,5170-PTRKA,0,0,1,1,0.6805555555555555,0,1,0,2,0,0,2,0,0,1,1,1,0.17462686567164176,0.20346180475421188,0
885,4661-NJEUX,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.01791044776119402,0.0001442418647588273,0
886,2123-AGEEN,0,1,0,0,0.09722222222222221,1,0,1,0,0,2,0,2,0,0,1,2,0.6577114427860695,0.06818024463420264,0
887,1258-YMZNM,0,1,0,0,0.375,1,2,1,2,2,2,0,2,2,1,1,0,0.917910447761194,0.3275790445418878,0
888,0048-LUMLS,1,0,1,1,0.5138888888888888,1,0,1,0,0,0,0,2,2,1,0,1,0.7258706467661692,0.3725767366720517,0
889,7549-MYGPK,0,0,1,1,0.875,1,2,1,2,2,2,0,2,0,0,1,2,0.8189054726368158,0.7150415416570506,1
890,5898-IGSLP,1,0,1,1,0.4305555555555555,1,2,1,2,0,2,2,0,0,0,0,2,0.7069651741293532,0.3235864297253635,0
891,3804-RVTGV,1,0,1,1,0.6944444444444444,1,2,1,0,2,2,0,2,2,0,1,0,0.8517412935323382,0.576863604892684,1
892,6259-WJQLC,1,1,0,0,0.4444444444444444,1,2,1,0,0,2,0,0,0,0,1,1,0.6253731343283582,0.30007500576967455,0
893,9227-LUNBG,0,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,2,0.06318407960199005,0.00066928225248096,1
894,7997-EASSD,0,0,1,0,0.875,1,2,1,0,0,0,2,0,0,1,1,1,0.6263681592039801,0.5707708285252712,0
895,0730-KOAVE,1,0,0,0,0.41666666666666663,1,2,1,2,2,0,0,0,2,0,1,1,0.7567164179104477,0.3070505423494115,0
896,8975-SKGRX,1,0,1,0,0.986111111111111,1,2,1,2,2,2,2,2,2,2,1,0,0.9736318407960197,0.9568139856912069,0
897,0678-RLHVP,0,0,0,0,0.736111111111111,1,2,1,0,2,2,0,2,2,2,0,2,0.8686567164179103,0.6535252711747057,0
898,4315-MURBD,0,0,0,0,0.16666666666666666,1,0,1,2,0,0,2,2,2,0,1,0,0.8024875621890547,0.12718093699515348,1
899,2267-FPIMA,1,0,1,0,0.6944444444444444,1,2,1,2,2,0,0,0,2,0,1,1,0.7577114427860697,0.5649780752365566,0
900,1051-GEJLJ,0,0,0,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.01243781094527363,0.0010096930533117932,0
901,9734-YWGEX,0,0,0,0,0.125,1,2,1,0,0,2,0,2,2,0,0,1,0.7965174129353233,0.10439649203784908,1
902,2719-BDAQO,1,0,0,0,0.2361111111111111,1,0,1,2,0,0,0,2,2,0,0,2,0.7522388059701491,0.18542003231017773,1
903,5285-MVEHD,0,0,1,0,0.7777777777777777,1,0,1,2,2,2,0,2,2,1,1,1,0.8691542288557214,0.6981133164089545,0
904,0379-DJQHR,1,0,1,1,0.9305555555555555,1,0,0,2,2,2,0,2,2,2,0,1,0.6278606965174128,0.6207939072236326,0
905,0781-LKXBR,1,1,0,0,0.125,1,2,1,0,0,2,0,2,2,0,1,2,0.818407960199005,0.10383106392799447,1
906,5543-QDCRY,1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,2,0,0,1,2,0.37960199004975126,0.024930763904915762,0
907,0297-RBCSG,1,0,0,0,0.2638888888888889,1,0,0,0,2,0,2,0,2,1,1,0,0.4686567164179104,0.13997807523655664,0
908,4694-PHWFW,0,0,0,1,0.1111111111111111,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557213,0.017551350103854144,0
909,0835-JKADZ,0,0,0,0,0.986111111111111,1,2,1,0,2,2,2,2,2,2,1,2,0.9253731343283581,0.9191495499653819,0
910,1907-UBQFC,1,1,0,0,0.1388888888888889,1,0,1,0,2,0,0,0,0,0,1,2,0.5432835820895522,0.07729633048696054,1
911,7508-SMHXL,0,1,0,0,0.20833333333333331,1,2,1,0,2,0,0,2,0,0,0,1,0.7039800995024875,0.1464920378490653,0
912,3865-YIOTT,1,0,1,1,1.0,1,2,1,2,0,2,0,2,2,1,1,0,0.8741293532338307,0.903496422801754,0
913,5993-BQHEA,1,0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,1,0,1,0.01791044776119402,0.02864066466651281,0
914,6024-RUGGH,1,0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,1,0,0.06915422885572137,0.20541195476575122,0
915,6513-EECDB,1,1,1,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5502487562189055,0.006317793676436649,1
916,3956-CJUST,0,1,0,0,0.3194444444444444,1,0,1,2,0,0,0,0,0,0,1,0,0.5686567164179105,0.18748557581352412,0
917,4079-WWQQQ,1,0,0,0,1.0,0,1,0,2,2,2,2,2,2,2,1,0,0.47064676616915413,0.5525790445418878,0
918,6103-BOCOU,0,0,0,0,0.3611111111111111,1,2,1,0,0,2,0,0,0,0,1,2,0.6213930348258706,0.25088852988691435,0
919,5149-TGWDZ,0,0,0,0,0.29166666666666663,1,0,1,0,2,2,2,2,2,1,1,3,0.8587064676616915,0.2562427879067621,0
920,7471-WNSUF,1,0,1,0,0.8333333333333333,1,2,2,1,1,1,1,1,1,1,0,0,0.05870646766169152,0.17160166166628205,0
921,8942-DBMHZ,1,0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,0,0,3,0.021890547263681587,0.027296330486960535,0
922,4301-VVZKA,1,0,1,0,0.2222222222222222,1,2,1,0,0,0,0,0,0,0,1,2,0.5686567164179105,0.13507962150934688,0
923,9199-PWQVC,0,0,1,0,0.875,1,2,0,2,2,0,0,2,2,1,1,1,0.6114427860696517,0.5501211631663974,0
924,4824-GUCBY,0,1,0,0,0.3055555555555555,1,0,1,2,2,0,0,0,0,0,0,2,0.6313432835820896,0.2079506115855066,0
925,5393-HJZSM,0,0,1,1,0.4444444444444444,1,0,0,2,2,2,2,0,2,0,0,0,0.5776119402985074,0.2752538656819755,0
926,7074-IEVOJ,0,1,0,0,0.041666666666666664,1,2,1,0,2,0,0,0,0,0,1,2,0.6084577114427862,0.021492037849065313,1
927,9625-QSTYE,0,0,0,0,0.18055555555555555,1,0,1,0,2,2,0,0,0,0,1,2,0.6258706467661692,0.10771982460189246,1
